,mall_id,shop_id,wifis_mean_inten
4272,m_4187,s_406253,"{'b_12874659': -77.0, 'b_2045666': -78.0, 'b_21789710': -60.0, 'b_21789711': -56.0, 'b_21789752': -73.0, 'b_18339538': -49.0, 'b_42830286': -76.0, 'b_10427913': -74.0, 'b_11483259': -53.0, 'b_15362440': -67.0, 'b_18466879': -78.0, 'b_21789753': -67.0, 'b_50020914': -72.0, 'b_50020915': -79.0, 'b_21789534': -71.0, 'b_21789535': -67.0, 'b_11483260': -64.0, 'b_10448913': -75.0}"
4273,m_4187,s_417540,"{'b_34379521': -77.0, 'b_22029255': -76.0, 'b_19085785': -60.0, 'b_33407294': -52.0, 'b_33407296': -54.0, 'b_19085781': -76.0, 'b_13103414': -75.0, 'b_31177239': -76.0, 'b_5174080': -77.0, 'b_48212754': -73.0, 'b_47655828': -78.0, 'b_16394881': -72.0, 'b_16394882': -65.0, 'b_39978108': -70.0, 'b_25679528': -81.0}"
4274,m_4187,s_423063,"{'b_12874659': -63.0, 'b_16403760': -38.0, 'b_21789535': -71.0, 'b_18466879': -60.0, 'b_11483259': -64.0, 'b_21789534': -73.0, 'b_41172313': -72.0, 'b_11483260': -73.0, 'b_21789652': -71.0, 'b_21789651': -81.0}"
4275,m_4187,s_426371,"{'b_26124420': -71.0, 'b_30815805': -37.0, 'b_26124419': -65.0, 'b_10570664': -50.0, 'b_2171286': -49.0, 'b_30751508': -42.0, 'b_7264710': -49.0, 'b_26124421': -65.0}"
4276,m_4187,s_438281,"{'b_50644916': -75.0, 'b_25679629': -80.0, 'b_21789767': -71.0, 'b_25679796': -74.0, 'b_6107107': -69.0, 'b_30816366': -73.0, 'b_14281271': -64.0, 'b_30816416': -68.0, 'b_21789768': -68.0, 'b_11512928': -42.0, 'b_15718453': -43.0, 'b_25679820': -80.0, 'b_15134380': -73.0, 'b_25678800': -67.0, 'b_25679737': -70.0, 'b_28175667': -75.0, 'b_25679797': -71.0, 'b_25678799': -72.0, 'b_18448100': -64.0, 'b_25679736': -80.0, 'b_18192212': -69.0}"
4277,m_4187,s_442312,"{'b_30223843': -58.0, 'b_30222889': -52.0, 'b_30223841': -50.0, 'b_30223840': -49.0, 'b_30223845': -57.0, 'b_30223842': -50.0, 'b_15127440': -78.0, 'b_30222894': -58.0, 'b_30222893': -57.0, 'b_30222892': -58.0, 'b_48212754': -62.0, 'b_30222890': -53.0, 'b_46448018': -71.0, 'b_25679695': -74.0, 'b_30222891': -52.0, 'b_25679696': -64.0, 'b_30223844': -56.0}"
4278,m_4187,s_467656,"{'b_27022819': -65.0, 'b_6856225': -55.0, 'b_2045660': -82.0, 'b_21789608': -79.0, 'b_21789609': -78.0, 'b_21789699': -74.0, 'b_14006614': -76.0, 'b_25439106': -71.0, 'b_38140960': -82.0, 'b_52825028': -74.0, 'b_17788461': -78.0, 'b_16394973': -75.0, 'b_43928204': -62.0, 'b_13897366': -79.0}"
4279,m_4187,s_470622,"{'b_25639538': -64.0, 'b_11701596': -79.0, 'b_11558741': -80.0, 'b_25638902': -79.0, 'b_30882483': -79.0, 'b_31008010': -39.0, 'b_25639537': -65.0, 'b_25639198': -75.0, 'b_30882537': -79.0, 'b_40837129': -73.0, 'b_13802296': -77.0, 'b_25638903': -73.0, 'b_16967790': -80.0, 'b_1200477': -38.0, 'b_2052833': -80.0, 'b_17047935': -68.0}"
4280,m_4187,s_480380,"{'b_25639079': -77.0, 'b_25679645': -69.0, 'b_26124421': -78.0, 'b_11717434': -72.0, 'b_25679772': -66.0, 'b_25679773': -63.0, 'b_14082999': -79.0, 'b_21702743': -81.0, 'b_45356987': -71.0, 'b_25679644': -78.0, 'b_12217812': -82.0}"
4281,m_4187,s_490279,"{'b_25639538': -76.0, 'b_11701596': -79.0, 'b_25638902': -81.0, 'b_31008010': -76.0, 'b_25639537': -78.0, 'b_40837129': -28.0, 'b_13802296': -80.0, 'b_25638903': -79.0, 'b_1200477': -67.0, 'b_17047935': -61.0}"
4282,m_4187,s_491449,"{'b_27022819': -78.0, 'b_43928204': -73.0, 'b_18253212': -72.0, 'b_2045614': -79.0, 'b_52825028': -70.0, 'b_21789652': -75.0, 'b_21789651': -81.0, 'b_21789712': -77.0, 'b_21789713': -67.0, 'b_13303874': -75.0, 'b_13303875': -82.0, 'b_13897366': -78.0, 'b_2045660': -78.0, 'b_25638880': -76.0, 'b_21789686': -80.0, 'b_21789687': -75.0, 'b_17788461': -76.0, 'b_14006614': -76.0, 'b_13300231': -76.0, 'b_6856225': -70.0, 'b_13300232': -81.0, 'b_21789608': -67.0, 'b_21789609': -66.0, 'b_25439106': -35.0, 'b_12874626': -55.0}"
4283,m_4187,s_535746,"{'b_27022819': -67.0, 'b_21789699': -70.0, 'b_49492486': -75.0, 'b_40884227': -49.0, 'b_14006614': -75.0, 'b_52991561': -74.0, 'b_40328296': -80.0, 'b_16394973': -80.0, 'b_27023126': -79.0, 'b_17501486': -77.0, 'b_49492468': -74.0, 'b_26124461': -77.0, 'b_50234392': -75.0, 'b_13897366': -73.0, 'b_40328295': -78.0, 'b_2045660': -80.0, 'b_50234335': -74.0, 'b_17788461': -73.0, 'b_43928204': -80.0, 'b_16394974': -77.0, 'b_21789700': -64.0, 'b_6856225': -71.0, 'b_21789608': -80.0, 'b_21789609': -75.0, 'b_25439106': -77.0, 'b_38140960': -78.0}"
4284,m_4187,s_552265,"{'b_25639078': -79.0, 'b_11558741': -76.0, 'b_26124417': -72.0, 'b_26124416': -70.0, 'b_26124419': -80.0, 'b_26124418': -67.0, 'b_13800225': -58.0, 'b_11559130': -78.0, 'b_36898349': -77.0, 'b_28175593': -78.0, 'b_21702745': -73.0, 'b_25638902': -79.0, 'b_25638903': -70.0, 'b_21702743': -75.0, 'b_28175667': -77.0, 'b_51152858': -78.0, 'b_25679720': -80.0, 'b_36898363': -71.0, 'b_12217812': -74.0, 'b_30598024': -56.0, 'b_30598025': -65.0}"
4285,m_4187,s_554900,"{'b_38380985': -81.0, 'b_26124533': -57.0, 'b_18382930': -47.0, 'b_2769397': -80.0, 'b_56841301': -84.0, 'b_2045642': -84.0, 'b_14949831': -77.0, 'b_32630238': -64.0, 'b_26124473': -78.0, 'b_34877563': -78.0}"
4286,m_4187,s_603828,"{'b_26125457': -68.0, 'b_21789560': -70.0, 'b_13871915': -42.0, 'b_13871916': -46.0, 'b_26125458': -67.0, 'b_26125459': -61.0, 'b_21702743': -72.0, 'b_21702745': -68.0, 'b_45319129': -46.0, 'b_45356987': -70.0, 'b_13103415': -74.0, 'b_13103414': -65.0}"
4287,m_4187,s_626331,"{'b_21789753': -73.0, 'b_14355730': -65.0, 'b_15362440': -84.0, 'b_18339538': -82.0, 'b_42830286': -54.0, 'b_49492468': -78.0, 'b_11483259': -78.0, 'b_26124461': -77.0, 'b_21789775': -79.0, 'b_50020914': -72.0, 'b_50020915': -70.0, 'b_11483260': -79.0, 'b_52924290': -84.0}"
4288,m_4187,s_636213,"{'b_25679830': -78.0, 'b_25679688': -82.0, 'b_25679829': -82.0, 'b_17047935': -70.0}"
4289,m_4187,s_645043,"{'b_10800857': -49.0, 'b_16394919': -79.0, 'b_33671377': -75.0, 'b_30223840': -77.0, 'b_30223842': -73.0, 'b_44275663': -71.0, 'b_7264233': -72.0, 'b_48212754': -64.0, 'b_46448018': -77.0, 'b_25679529': -64.0, 'b_30223841': -74.0, 'b_25679528': -64.0}"
4290,m_4187,s_668738,"{'b_26124187': -69.0, 'b_28175633': -46.0, 'b_52945929': -79.0, 'b_26124189': -69.0, 'b_26124188': -71.0, 'b_28102514': -71.0, 'b_21702743': -75.0, 'b_43712529': -70.0, 'b_21702745': -73.0, 'b_11276019': -72.0, 'b_28175667': -49.0, 'b_51152858': -77.0, 'b_28175593': -46.0, 'b_43712528': -62.0}"
4291,m_4187,s_680406,"{'b_25639538': -70.0, 'b_30882483': -51.0, 'b_1182608': -76.0, 'b_30882537': -64.0, 'b_1182534': -80.0, 'b_25639537': -72.0, 'b_25639198': -73.0, 'b_25639197': -79.0, 'b_41096622': -77.0, 'b_2975724': -65.0, 'b_1200477': -78.0, 'b_17047935': -78.0}"
4292,m_4187,s_696885,"{'b_25679830': -66.0, 'b_25679637': -77.0, 'b_25679636': -82.0, 'b_25679687': -80.0, 'b_25679688': -75.0, 'b_25679829': -70.0, 'b_17047935': -65.0}"
4293,m_4187,s_706240,"{'b_27022819': -76.0, 'b_6856225': -69.0, 'b_21789608': -73.0, 'b_21789609': -73.0, 'b_43928204': -76.0, 'b_25439106': -64.0, 'b_2045614': -64.0, 'b_52825028': -79.0, 'b_14006614': -68.0, 'b_13897366': -78.0}"
4294,m_4187,s_71576,"{'b_1091111': -51.0, 'b_31177240': -79.0, 'b_21789603': -77.0, 'b_16394899': -77.0, 'b_16394898': -75.0, 'b_2052904': -80.0, 'b_1091110': -52.0, 'b_8751509': -55.0}"
4295,m_4187,s_729550,"{'b_27022819': -71.0, 'b_21789699': -74.0, 'b_49492486': -75.0, 'b_40884227': -76.0, 'b_14006614': -41.0, 'b_18253212': -77.0, 'b_2045614': -81.0, 'b_17788461': -67.0, 'b_17501486': -75.0, 'b_26124318': -81.0, 'b_26124319': -81.0, 'b_13303874': -77.0, 'b_50234392': -76.0, 'b_16394973': -77.0, 'b_13897366': -67.0, 'b_2045660': -80.0, 'b_38140961': -83.0, 'b_21789686': -80.0, 'b_52825028': -77.0, 'b_43928204': -78.0, 'b_16394974': -71.0, 'b_21789700': -70.0, 'b_13300231': -76.0, 'b_6856225': -67.0, 'b_21789608': -79.0, 'b_21789609': -74.0, 'b_25439106': -68.0, 'b_38140960': -76.0, 'b_48006653': -79.0}"
4296,m_4187,s_740508,"{'b_8740603': -80.0, 'b_7949858': -75.0, 'b_43928204': -81.0, 'b_18253212': -67.0, 'b_2045614': -79.0, 'b_52825028': -47.0, 'b_52821083': -78.0, 'b_21789652': -74.0, 'b_21789651': -81.0, 'b_21789713': -77.0, 'b_22079198': -79.0, 'b_13303874': -70.0, 'b_13303875': -78.0, 'b_13897366': -75.0, 'b_2045660': -81.0, 'b_25638880': -73.0, 'b_21789686': -82.0, 'b_21789687': -78.0, 'b_17788461': -76.0, 'b_13300231': -71.0, 'b_6856225': -77.0, 'b_13300232': -78.0, 'b_21789608': -60.0, 'b_21789609': -57.0, 'b_53881435': -77.0, 'b_25439106': -66.0}"
4297,m_4187,s_756783,"{'b_24772706': -65.0, 'b_25639627': -73.0, 'b_26046334': -61.0, 'b_29851061': -69.0, 'b_25638883': -71.0, 'b_25638884': -66.0, 'b_41048741': -72.0, 'b_32710665': -70.0, 'b_40826632': -72.0, 'b_12933725': -73.0, 'b_21789624': -73.0, 'b_11860391': -66.0, 'b_41096622': -70.0, 'b_17387934': -72.0, 'b_11860277': -72.0, 'b_21789623': -80.0, 'b_17047935': -76.0}"
4298,m_4187,s_854230,"{'b_56124221': -75.0, 'b_11578166': -56.0, 'b_11578165': -48.0, 'b_21789895': -68.0, 'b_36898371': -70.0, 'b_26124471': -76.0, 'b_16394852': -75.0}"
4299,m_4187,s_876189,"{'b_5831552': -70.0, 'b_25679774': -81.0, 'b_48212754': -70.0, 'b_1069223': -47.0, 'b_16394920': -79.0, 'b_1069221': -41.0, 'b_33080878': -78.0, 'b_31415731': -70.0, 'b_25679695': -79.0, 'b_5831506': -69.0, 'b_12773914': -69.0, 'b_25678993': -75.0, 'b_25678992': -78.0, 'b_16394919': -80.0, 'b_30947833': -78.0, 'b_12773957': -68.0, 'b_642282': -73.0, 'b_46448018': -80.0, 'b_30223842': -77.0, 'b_41083925': -80.0, 'b_30223845': -76.0, 'b_1069224': -47.0, 'b_1069222': -41.0, 'b_25679696': -70.0, 'b_21790028': -81.0, 'b_21790029': -77.0, 'b_31177239': -73.0, 'b_31415688': -69.0, 'b_15073208': -80.0}"
4300,m_4341,s_1126865,"{'b_25506248': -70.0, 'b_30360129': -60.0, 'b_30360069': -59.0, 'b_30359760': -70.0, 'b_30073724': -56.0, 'b_30360025': -54.0, 'b_6935258': -57.0, 'b_6935257': -57.0, 'b_37927973': -45.0}"
4301,m_4341,s_11364,"{'b_30359724': -69.0, 'b_30073344': -71.0, 'b_22912233': -62.0, 'b_21674966': -61.0, 'b_21674965': -61.0, 'b_30360026': -58.0, 'b_25508952': -77.0, 'b_57071390': -70.0, 'b_30073739': -70.0, 'b_33788448': -54.0, 'b_33788449': -60.0, 'b_30360045': -55.0, 'b_33788445': -49.0, 'b_33788446': -51.0, 'b_6935765': -79.0, 'b_33788394': -65.0, 'b_33788395': -65.0, 'b_22912234': -61.0, 'b_33788392': -59.0, 'b_33788393': -63.0, 'b_1210439': -66.0, 'b_30359718': -49.0, 'b_26285303': -63.0, 'b_26285304': -63.0, 'b_9017256': -77.0, 'b_33788447': -51.0, 'b_30360141': -52.0, 'b_33788452': -61.0, 'b_33788451': -62.0, 'b_33788450': -61.0, 'b_1210445': -74.0, 'b_1210446': -69.0, 'b_30360032': -54.0}"
4302,m_4341,s_11394,"{'b_30359724': -77.0, 'b_30073344': -79.0, 'b_22912233': -80.0, 'b_22912234': -80.0, 'b_30360141': -79.0, 'b_53662797': -79.0, 'b_20095699': -79.0, 'b_21779219': -80.0, 'b_30073771': -75.0, 'b_53662799': -82.0, 'b_53662798': -79.0, 'b_56290199': -81.0, 'b_22161428': -81.0, 'b_34341765': -48.0, 'b_33788449': -80.0, 'b_34341761': -47.0, 'b_34341763': -48.0, 'b_34341762': -48.0, 'b_33788446': -82.0, 'b_25128966': -58.0, 'b_25128967': -59.0, 'b_25128964': -57.0, 'b_25128965': -57.0, 'b_53662801': -81.0, 'b_53662800': -81.0, 'b_25128968': -59.0, 'b_30360045': -76.0, 'b_34341764': -48.0, 'b_30359718': -80.0, 'b_55186163': -80.0, 'b_26285303': -69.0, 'b_30073336': -80.0, 'b_26285304': -69.0, 'b_30359732': -79.0, 'b_30360039': -79.0, 'b_30073927': -80.0, 'b_30073725': -79.0, 'b_30360026': -78.0, 'b_30360032': -81.0, 'b_33788451': -81.0, 'b_30073752': -80.0}"
4303,m_4341,s_1225841,"{'b_42915598': -62.0, 'b_22912233': -63.0, 'b_22912234': -64.0, 'b_30360141': -55.0, 'b_53662797': -72.0, 'b_30073773': -67.0, 'b_30073771': -63.0, 'b_53662798': -75.0, 'b_30073752': -48.0, 'b_30360045': -59.0, 'b_30360046': -61.0, 'b_53662801': -80.0, 'b_53662800': -81.0, 'b_30073875': -69.0, 'b_30359753': -67.0, 'b_30073358': -53.0, 'b_30073725': -60.0, 'b_30360032': -59.0, 'b_25535209': -79.0, 'b_26285304': -55.0, 'b_30359732': -50.0, 'b_9017256': -79.0, 'b_30360039': -46.0, 'b_30073927': -59.0, 'b_30360026': -57.0, 'b_26285303': -54.0, 'b_30073336': -65.0}"
4304,m_4341,s_1377379,"{'b_1181849': -78.0, 'b_32464897': -58.0, 'b_1181844': -73.0, 'b_1181840': -61.0, 'b_52265827': -75.0, 'b_42848978': -63.0, 'b_53075723': -68.0, 'b_53075693': -61.0, 'b_53075730': -73.0}"
4305,m_4341,s_15148,"{'b_28052882': -60.0, 'b_48816715': -72.0, 'b_48816716': -77.0, 'b_30360077': -50.0, 'b_6935797': -49.0, 'b_30360130': -51.0, 'b_5101029': -75.0, 'b_2478144': -71.0, 'b_6935798': -49.0, 'b_30360043': -57.0, 'b_30073831': -56.0, 'b_28052842': -39.0, 'b_30073908': -53.0, 'b_30359812': -63.0, 'b_30359747': -61.0, 'b_30360116': -61.0, 'b_36782821': -75.0, 'b_21231627': -67.0, 'b_51986468': -69.0, 'b_35216166': -46.0}"
4306,m_4341,s_1606822,"{'b_54793360': -66.0, 'b_7319389': -75.0, 'b_55252747': -63.0, 'b_53110766': -55.0, 'b_53087376': -56.0, 'b_53110764': -45.0, 'b_45585872': -66.0, 'b_53087372': -45.0}"
4307,m_4341,s_175518,"{'b_818093': -67.0, 'b_50040324': -75.0, 'b_1181844': -76.0, 'b_818330': -65.0, 'b_818094': -72.0, 'b_32464897': -72.0, 'b_15054263': -75.0, 'b_22091192': -62.0, 'b_8038468': -50.0, 'b_55252747': -78.0, 'b_42848978': -73.0, 'b_22091215': -77.0, 'b_1181857': -69.0, 'b_1181840': -77.0, 'b_818329': -61.0, 'b_52265827': -63.0}"
4308,m_4341,s_1912059,"{'b_50110233': -77.0, 'b_16804370': -82.0, 'b_821588': -63.0, 'b_25427593': -57.0, 'b_16803153': -73.0, 'b_939778': -82.0, 'b_40994739': -75.0, 'b_7310684': -71.0, 'b_11555105': -72.0, 'b_7310683': -59.0, 'b_41374164': -72.0, 'b_1181762': -76.0, 'b_45531981': -66.0, 'b_45531982': -74.0, 'b_8152576': -70.0, 'b_33253976': -62.0, 'b_16804513': -82.0, 'b_48487679': -62.0, 'b_24914229': -44.0, 'b_29019593': -74.0, 'b_36897687': -67.0, 'b_821793': -81.0}"
4309,m_4341,s_194807,"{'b_821549': -61.0, 'b_851618': -67.0, 'b_847467': -78.0, 'b_43891940': -74.0, 'b_12276697': -68.0, 'b_25427593': -78.0, 'b_818080': -53.0, 'b_818081': -49.0, 'b_30807337': -74.0, 'b_30887079': -67.0, 'b_52473869': -80.0, 'b_7310683': -78.0, 'b_11922011': -68.0, 'b_1219800': -63.0, 'b_7310684': -79.0, 'b_28248624': -69.0, 'b_821552': -57.0, 'b_50575620': -79.0, 'b_33409216': -72.0, 'b_8152576': -76.0, 'b_9179520': -71.0, 'b_57055702': -74.0, 'b_42404446': -62.0, 'b_24383543': -49.0, 'b_38034714': -62.0}"
4310,m_4341,s_2019937,"{'b_54793360': -76.0, 'b_1181847': -74.0, 'b_55167040': -75.0, 'b_38051939': -43.0, 'b_55252747': -65.0, 'b_38051940': -52.0}"
4311,m_4341,s_2032864,"{'b_54793360': -73.0, 'b_818224': -57.0, 'b_34877543': -64.0, 'b_7319389': -78.0, 'b_48665102': -78.0, 'b_53110764': -77.0, 'b_45585873': -81.0, 'b_32464897': -77.0, 'b_55167040': -76.0, 'b_55252747': -70.0, 'b_42848978': -73.0, 'b_11754917': -72.0, 'b_53110766': -77.0, 'b_818248': -72.0, 'b_818223': -51.0, 'b_53087376': -74.0, 'b_821637': -72.0, 'b_45585872': -71.0, 'b_53087372': -79.0, 'b_43718454': -43.0}"
4312,m_4341,s_2081945,"{'b_1181801': -47.0, 'b_12687996': -70.0, 'b_22278549': -59.0, 'b_48591197': -69.0}"
4313,m_4341,s_2692477,"{'b_48487679': -45.0, 'b_7253383': -81.0, 'b_9133756': -56.0, 'b_9133757': -66.0, 'b_939776': -63.0, 'b_939777': -63.0, 'b_939778': -72.0, 'b_939779': -73.0, 'b_40994739': -71.0, 'b_41374164': -58.0, 'b_36897687': -66.0, 'b_11555105': -64.0, 'b_15337038': -72.0, 'b_33251527': -69.0, 'b_16204665': -72.0, 'b_24914229': -69.0, 'b_33253976': -55.0, 'b_45531981': -65.0, 'b_45531982': -73.0, 'b_47723193': -73.0}"
4314,m_4341,s_2722975,"{'b_54825903': -69.0, 'b_1073710': -78.0, 'b_54825902': -60.0, 'b_15054263': -60.0, 'b_39974125': -39.0, 'b_1181841': -53.0, 'b_9129574': -75.0}"
4315,m_4341,s_2892323,"{'b_51767977': -63.0, 'b_48660826': -72.0, 'b_36653576': -54.0, 'b_33251527': -63.0, 'b_33404667': -74.0, 'b_44534583': -59.0, 'b_14834243': -68.0, 'b_47723193': -67.0, 'b_40140754': -42.0, 'b_16782102': -70.0, 'b_14963696': -60.0}"
4316,m_4341,s_294030,"{'b_1073709': -79.0, 'b_2535478': -80.0, 'b_21221941': -70.0, 'b_9129574': -79.0, 'b_1073461': -51.0, 'b_1073460': -52.0, 'b_2535499': -78.0, 'b_34877002': -80.0, 'b_1073710': -82.0, 'b_54825902': -80.0, 'b_15054263': -74.0, 'b_1073852': -71.0, 'b_1073853': -70.0, 'b_1073850': -61.0, 'b_819844': -74.0, 'b_1181809': -77.0, 'b_2535504': -79.0, 'b_2535500': -71.0, 'b_819667': -68.0, 'b_1181848': -69.0, 'b_819668': -62.0, 'b_819845': -73.0, 'b_1073851': -61.0, 'b_1073458': -48.0, 'b_1073459': -47.0, 'b_818116': -53.0, 'b_818117': -56.0}"
4317,m_4341,s_295543,"{'b_50040324': -78.0, 'b_1073709': -54.0, 'b_1073699': -64.0, 'b_1073700': -73.0, 'b_17715287': -74.0, 'b_50186222': -75.0, 'b_819652': -61.0, 'b_819651': -59.0, 'b_9129575': -81.0, 'b_9129574': -74.0, 'b_50257175': -54.0, 'b_1073582': -54.0, 'b_34877002': -77.0, 'b_54825903': -79.0, 'b_1073710': -58.0, 'b_54825902': -70.0, 'b_15054263': -61.0, 'b_1181809': -77.0, 'b_1073583': -59.0, 'b_42598261': -53.0, 'b_819706': -71.0, 'b_819707': -74.0, 'b_2535500': -78.0, 'b_1181848': -76.0, 'b_1181845': -76.0, 'b_39974125': -80.0, 'b_48327224': -75.0}"
4318,m_4341,s_302747,"{'b_23594784': -78.0, 'b_13112150': -78.0, 'b_6936226': -51.0, 'b_30073816': -58.0, 'b_29147040': -77.0, 'b_30360129': -63.0, 'b_50039485': -75.0, 'b_29147041': -78.0, 'b_29148212': -72.0, 'b_29148213': -73.0, 'b_6936225': -50.0, 'b_30360115': -44.0, 'b_29148214': -81.0, 'b_29147038': -66.0, 'b_30975195': -70.0, 'b_29147039': -66.0, 'b_30073877': -47.0, 'b_30360071': -56.0}"
4319,m_4341,s_3028441,"{'b_30444173': -77.0, 'b_44981805': -77.0, 'b_821899': -53.0, 'b_1219800': -59.0, 'b_12276697': -46.0, 'b_818080': -74.0, 'b_818081': -75.0, 'b_42404446': -67.0, 'b_30807337': -79.0, 'b_850980': -79.0, 'b_821786': -68.0, 'b_851523': -77.0, 'b_7310683': -82.0, 'b_11922011': -81.0, 'b_43891940': -82.0, 'b_821628': -76.0, 'b_821552': -81.0, 'b_821900': -55.0, 'b_50575620': -76.0, 'b_818647': -77.0, 'b_9122382': -82.0, 'b_9179520': -80.0, 'b_57055702': -76.0, 'b_30887079': -76.0, 'b_24383543': -69.0, 'b_52940524': -80.0, 'b_52473869': -73.0, 'b_38034714': -66.0}"
4320,m_4341,s_3034536,"{'b_51767977': -64.0, 'b_36647028': -65.0, 'b_33251527': -54.0, 'b_44406451': -59.0, 'b_14834243': -60.0, 'b_47723193': -42.0}"
4321,m_4341,s_311240,"{'b_30359724': -80.0, 'b_30073344': -80.0, 'b_34513654': -51.0, 'b_30073368': -76.0, 'b_48708541': -83.0, 'b_49968150': -82.0, 'b_2761571': -70.0, 'b_36021761': -55.0, 'b_23522263': -68.0, 'b_29319241': -82.0, 'b_14835131': -81.0, 'b_1181744': -83.0, 'b_30359740': -69.0, 'b_22161429': -82.0, 'b_22161428': -79.0}"
4322,m_4341,s_3184031,"{'b_11922011': -81.0, 'b_51767977': -71.0, 'b_13950006': -67.0, 'b_36653576': -74.0, 'b_818114': -71.0, 'b_9179520': -77.0, 'b_14710466': -77.0, 'b_1181763': -65.0, 'b_821609': -56.0, 'b_821647': -72.0, 'b_28248624': -64.0, 'b_30887079': -76.0, 'b_821608': -53.0, 'b_33251527': -78.0, 'b_44534583': -76.0, 'b_847607': -79.0, 'b_14963696': -39.0, 'b_40140754': -67.0, 'b_14834243': -78.0, 'b_16782102': -63.0, 'b_16782103': -72.0}"
4323,m_4341,s_338523,"{'b_13967160': -77.0, 'b_48487679': -73.0, 'b_33253976': -69.0, 'b_939776': -63.0, 'b_939777': -62.0, 'b_939778': -68.0, 'b_939779': -69.0, 'b_40994739': -45.0, 'b_7253383': -80.0, 'b_55375253': -65.0, 'b_36897687': -57.0, 'b_11555105': -63.0, 'b_15337039': -79.0, 'b_15337038': -69.0, 'b_45531981': -59.0, 'b_45531982': -67.0}"
4324,m_4341,s_3430544,"{'b_822073': -82.0, 'b_818529': -59.0, 'b_818528': -56.0, 'b_21779218': -81.0, 'b_21779219': -81.0, 'b_818562': -68.0, 'b_818566': -66.0, 'b_818565': -71.0, 'b_21779557': -78.0, 'b_21779556': -79.0, 'b_818387': -80.0, 'b_822071': -81.0, 'b_52473869': -81.0, 'b_821929': -81.0, 'b_7252043': -41.0, 'b_7252044': -51.0, 'b_52940524': -79.0, 'b_818531': -60.0, 'b_818532': -61.0, 'b_52473266': -83.0, 'b_57055702': -80.0, 'b_818390': -81.0, 'b_21780072': -78.0, 'b_21780073': -78.0}"
4325,m_4341,s_3475086,"{'b_51767977': -56.0, 'b_47723193': -59.0, 'b_13950006': -69.0, 'b_36653576': -61.0, 'b_9133757': -78.0, 'b_33251527': -55.0, 'b_44534583': -50.0, 'b_14834243': -63.0, 'b_16782103': -79.0, 'b_40140754': -54.0, 'b_36647028': -72.0, 'b_16782102': -63.0, 'b_14963696': -70.0}"
4326,m_4341,s_3601993,"{'b_49850470': -57.0, 'b_36647028': -66.0, 'b_45036210': -63.0, 'b_14976623': -64.0, 'b_49734054': -61.0, 'b_49734053': -58.0, 'b_20916635': -52.0, 'b_20939683': -49.0}"
4327,m_4341,s_3611031,"{'b_51767977': -65.0, 'b_39986439': -63.0, 'b_44406451': -48.0, 'b_36647028': -59.0, 'b_45036210': -60.0, 'b_52450847': -66.0, 'b_33251527': -60.0, 'b_49734054': -78.0, 'b_9132636': -58.0, 'b_33404667': -76.0, 'b_55375253': -63.0, 'b_14834243': -67.0, 'b_47723193': -61.0}"
4328,m_4341,s_3719199,"{'b_13967160': -64.0, 'b_39986439': -75.0, 'b_55375253': -46.0, 'b_36647028': -73.0, 'b_939776': -65.0, 'b_939777': -65.0, 'b_939778': -72.0, 'b_939779': -72.0, 'b_40994739': -68.0, 'b_11555105': -65.0, 'b_47723193': -72.0, 'b_52450847': -72.0, 'b_9132636': -64.0, 'b_45531981': -69.0, 'b_45531982': -80.0, 'b_33253976': -72.0, 'b_45036210': -72.0, 'b_44406451': -69.0, 'b_33404667': -80.0, 'b_15337039': -55.0, 'b_15337038': -45.0, 'b_36897687': -75.0}"
4329,m_4341,s_3761178,"{'b_54793360': -71.0, 'b_52265827': -67.0, 'b_34877543': -69.0, 'b_1181847': -63.0, 'b_32464897': -54.0, 'b_55167040': -72.0, 'b_22091192': -69.0, 'b_55252747': -63.0, 'b_42848978': -32.0, 'b_53075723': -67.0, 'b_53075693': -54.0, 'b_1181840': -62.0, 'b_43718454': -70.0}"
4330,m_4341,s_3799397,"{'b_17621606': -70.0, 'b_34365804': -80.0, 'b_1181736': -79.0, 'b_850938': -75.0, 'b_34365803': -80.0, 'b_819664': -76.0, 'b_39340059': -42.0, 'b_14975180': -68.0, 'b_850937': -65.0, 'b_819680': -78.0, 'b_1181728': -79.0, 'b_819678': -76.0, 'b_39340061': -41.0, 'b_39340060': -41.0, 'b_30928872': -79.0, 'b_34365802': -71.0, 'b_819666': -77.0}"
4331,m_4341,s_381925,"{'b_847388': -57.0, 'b_851828': -63.0, 'b_51766727': -72.0, 'b_14710466': -68.0, 'b_7319384': -61.0, 'b_30539500': -66.0, 'b_12565310': -68.0, 'b_41562907': -43.0, 'b_12565311': -79.0, 'b_14710467': -77.0, 'b_847606': -64.0, 'b_847584': -51.0, 'b_33409216': -71.0}"
4332,m_4341,s_383272,"{'b_11922011': -62.0, 'b_13950006': -75.0, 'b_43891940': -59.0, 'b_9179520': -60.0, 'b_1181763': -74.0, 'b_24383543': -66.0, 'b_30807337': -53.0, 'b_28248624': -68.0, 'b_30887079': -57.0, 'b_42404446': -58.0, 'b_1219800': -68.0, 'b_12276697': -70.0, 'b_821768': -63.0, 'b_50575620': -75.0, 'b_38034714': -58.0, 'b_16782102': -77.0}"
