mall_id,shop_id,wifi_infos
m_6337,s_540180,136
m_6337,s_54899,186
m_6337,s_553553,57
m_6337,s_580809,274
m_6337,s_594252,86
m_6337,s_602525,33
m_6337,s_65837,341
m_6337,s_673265,9
m_6337,s_681865,74
m_6337,s_690634,56
m_6337,s_69707,244
m_6337,s_72758,271
m_6337,s_73660,14
m_6337,s_739589,13
m_6337,s_772285,63
m_6337,s_773513,464
m_6337,s_779170,347
m_6337,s_779325,467
m_6337,s_780123,1041
m_6337,s_78030,19
m_6337,s_780315,858
m_6337,s_781265,561
m_6337,s_781563,972
m_6337,s_781564,585
m_6337,s_781952,538
m_6337,s_782385,407
m_6337,s_782387,266
m_6337,s_782388,278
m_6337,s_782565,306
m_6337,s_782703,1153
m_6337,s_784101,554
m_6337,s_786971,304
m_6337,s_787133,413
m_6337,s_790095,126
m_6337,s_795159,492
m_6337,s_80412,425
m_6337,s_81085,633
m_6337,s_822124,42
m_6337,s_83021,62
m_6337,s_83701,183
m_6337,s_840046,1
m_6337,s_84168,13
m_6337,s_86626,112
m_6337,s_8684,365
m_6337,s_91277,45
m_6337,s_91981,2
m_6337,s_94771,369
m_6337,s_95263,179
m_6337,s_992258,49
m_6587,s_1119772,88
m_6587,s_1150421,4
m_6587,s_1203412,2
m_6587,s_133,117
m_6587,s_134834,76
m_6587,s_142276,77
m_6587,s_143658,87
m_6587,s_1516725,13
m_6587,s_1946554,370
m_6587,s_213073,77
m_6587,s_219161,158
m_6587,s_22504,390
m_6587,s_251652,296
m_6587,s_264236,56
m_6587,s_266452,19
m_6587,s_2683921,35
m_6587,s_275457,194
m_6587,s_2819490,61
m_6587,s_2944347,45
m_6587,s_2953013,8
m_6587,s_296184,98
m_6587,s_296847,1063
m_6587,s_298569,103
m_6587,s_3024639,19
m_6587,s_3063168,17
m_6587,s_3131512,80
m_6587,s_3302515,38
m_6587,s_3312468,78
m_6587,s_3401200,2
m_6587,s_345695,141
m_6587,s_3465042,121
m_6587,s_3484894,26
m_6587,s_352840,51
m_6587,s_3545750,3
m_6587,s_3590609,49
m_6587,s_3590811,73
m_6587,s_3596865,39
m_6587,s_3598603,840
m_6587,s_3601370,5
m_6587,s_3682532,87
m_6587,s_3717925,27
m_6587,s_3729738,9
m_6587,s_3735,100
m_6587,s_3740894,118
m_6587,s_3740930,197
m_6587,s_3757472,65
m_6587,s_375770,70
m_6587,s_3758973,24
m_6587,s_3778419,5
m_6587,s_3780,135
m_6587,s_3786884,86
m_6587,s_3806621,66
m_6587,s_382398,73
m_6587,s_3830592,8
m_6587,s_385005,82
m_6587,s_3858056,1345
m_6587,s_3886130,4
m_6587,s_3887252,74
m_6587,s_3889111,16
m_6587,s_3895172,6
m_6587,s_3899000,8
m_6587,s_3969928,47
m_6587,s_3992839,10
m_6587,s_3996002,5
m_6587,s_403680,131
m_6587,s_4059177,4
m_6587,s_4059861,1
m_6587,s_412825,11
m_6587,s_428339,81
m_6587,s_436475,31
m_6587,s_446984,28
m_6587,s_447707,56
m_6587,s_464841,144
m_6587,s_4721,89
m_6587,s_474193,3
m_6587,s_480414,76
m_6587,s_483185,58
m_6587,s_48916,748
m_6587,s_504234,260
m_6587,s_53742,27
m_6587,s_553018,205
m_6587,s_595077,376
m_6587,s_609470,314
m_6587,s_61508,189
m_6587,s_64615,205
m_6587,s_646953,240
m_6587,s_65583,94
m_6587,s_72613,25
m_6587,s_73027,57
m_6587,s_7893,727
m_6587,s_8178,316
m_6587,s_828,30
m_6587,s_86032,56
m_6587,s_889824,209
m_6803,s_1009782,234
m_6803,s_1060794,7
m_6803,s_1084649,2
m_6803,s_1204023,1
m_6803,s_1312256,58
m_6803,s_1333732,24
m_6803,s_1349652,21
m_6803,s_1423778,76
m_6803,s_1463272,13
m_6803,s_1781825,1
m_6803,s_1962280,2
m_6803,s_2916642,10
m_6803,s_3031851,30
m_6803,s_3072973,11
m_6803,s_3081668,10
m_6803,s_3092302,2
m_6803,s_3216207,2
m_6803,s_3253827,1
m_6803,s_3320853,16
m_6803,s_3411026,2
m_6803,s_3525594,1
m_6803,s_35458,151
m_6803,s_3669011,7
m_6803,s_3669262,8
m_6803,s_3692480,74
m_6803,s_3713977,8
m_6803,s_3943328,16
m_6803,s_4016315,18
m_6803,s_4019763,3
m_6803,s_4029990,5
m_6803,s_4033727,2
m_6803,s_4040365,2
m_6803,s_4042007,1
m_6803,s_4043829,7
m_6803,s_4048299,3
m_6803,s_4052093,151
m_6803,s_4054117,3
m_6803,s_4055298,1
m_6803,s_4056183,3
m_6803,s_419905,40
m_6803,s_420286,39
m_6803,s_449710,27
m_6803,s_692501,54
m_6803,s_701911,3
m_6803,s_705295,6
m_6803,s_709265,13
m_6803,s_719563,10
m_6803,s_721444,1
m_6803,s_724944,31
m_6803,s_730243,1
m_6803,s_732621,9
m_6803,s_734150,34
m_6803,s_734414,1
m_6803,s_734742,5
m_6803,s_738189,43
m_6803,s_739108,18
m_6803,s_740148,3
m_6803,s_740462,123
m_6803,s_741600,7
m_6803,s_743518,49
m_6803,s_744098,1
m_6803,s_744251,26
m_6803,s_745231,18
m_6803,s_745475,18
m_6803,s_747411,13
m_6803,s_749801,6
m_6803,s_750461,143
m_6803,s_752279,35
m_6803,s_754690,3
m_6803,s_767193,102
m_6803,s_768056,1
m_6803,s_768450,1
m_6803,s_770379,1
m_6803,s_773277,24
m_6803,s_774345,7
m_6803,s_815127,1
m_6803,s_843583,34
m_6803,s_849441,1
m_6803,s_852415,6
m_6803,s_921135,112
m_690,s_1091614,175
m_690,s_1138950,43
m_690,s_1203375,104
m_690,s_1208985,42
m_690,s_1214828,34
m_690,s_1217813,80
m_690,s_1228218,100
m_690,s_12639,203
m_690,s_131895,84
m_690,s_1425466,507
m_690,s_149642,2003
m_690,s_15012,158
m_690,s_1522414,47
m_690,s_152386,81
m_690,s_1587,210
m_690,s_162065,193
m_690,s_16473,332
m_690,s_17145,22
m_690,s_1719280,92
m_690,s_172852,167
m_690,s_1756,184
m_690,s_1848170,15
m_690,s_1850655,135
m_690,s_1910011,182
m_690,s_1946001,157
m_690,s_2000157,73
m_690,s_200652,253
m_690,s_2038606,146
m_690,s_210364,48
m_690,s_211875,427
m_690,s_217698,548
m_690,s_221357,498
m_690,s_2258,150
m_690,s_2265,123
m_690,s_240723,404
m_690,s_259411,55
m_690,s_26,39
m_690,s_2628604,6
m_690,s_266675,318
m_690,s_267330,159
m_690,s_2784191,49
m_690,s_2789464,90
m_690,s_2833968,197
m_690,s_287617,927
m_690,s_298312,931
m_690,s_3031268,136
m_690,s_304431,512
m_690,s_3183871,8
m_690,s_3209667,5
m_690,s_321001,121
m_690,s_3221,92
m_690,s_3305181,13
m_690,s_3345001,992
m_690,s_334595,62
m_690,s_3578421,210
m_690,s_3609326,60
m_690,s_3609851,514
m_690,s_3683594,47
m_690,s_3697,569
m_690,s_3708022,73
m_690,s_3708149,69
m_690,s_3737251,218
m_690,s_3765583,44
m_690,s_3792037,24
m_690,s_3806401,1
m_690,s_3806668,319
m_690,s_3830245,8
m_690,s_3836242,1115
m_690,s_3840220,284
m_690,s_3875945,123
m_690,s_3882031,47
m_690,s_389825,606
m_690,s_390302,91
m_690,s_3904008,51
m_690,s_3911669,178
m_690,s_3924745,17
m_690,s_392580,40
m_690,s_394554,362
m_690,s_3946132,25
m_690,s_3975589,62
m_690,s_398375,49
m_690,s_3992938,119
m_690,s_4000963,13
m_690,s_4015771,14
m_690,s_4044487,3
m_690,s_405021,239
m_690,s_407043,1
m_690,s_416299,78
m_690,s_423417,38
m_690,s_425128,20
m_690,s_430552,20
m_690,s_432564,74
m_690,s_43301,262
m_690,s_44188,303
m_690,s_455479,256
m_690,s_464962,48
m_690,s_467203,26
m_690,s_471236,52
m_690,s_480033,56
m_690,s_486541,144
m_690,s_491151,82
m_690,s_491988,35
m_690,s_495780,42
m_690,s_501869,91
m_690,s_511059,449
m_690,s_517730,224
m_690,s_532828,251
m_690,s_53708,138
m_690,s_543464,86
m_690,s_544982,114
m_690,s_555720,334
m_690,s_57280,218
m_690,s_5947,255
m_690,s_63055,50
m_690,s_633878,302
m_690,s_645725,173
m_690,s_656813,73
m_690,s_669092,26
m_690,s_68741,70
m_690,s_698115,121
m_690,s_704259,223
m_690,s_70432,289
m_690,s_70697,104
m_690,s_71589,69
m_690,s_741330,78
m_690,s_75184,152
m_690,s_75575,156
m_690,s_767494,337
m_690,s_796974,186
m_690,s_824128,904
m_690,s_82862,94
m_690,s_850768,45
m_690,s_878825,2
m_690,s_905564,136
m_690,s_9147,1050
m_690,s_94841,116
m_690,s_98246,37
m_7168,s_1139383,66
m_7168,s_1224414,79
m_7168,s_135671,313
m_7168,s_136016,117
m_7168,s_15236,135
m_7168,s_165228,368
m_7168,s_179310,236
m_7168,s_182683,27
m_7168,s_190419,180
m_7168,s_192952,1
m_7168,s_193954,2
m_7168,s_20731,132
m_7168,s_2195618,36
m_7168,s_2303129,429
m_7168,s_2303143,968
m_7168,s_2310712,846
m_7168,s_2527,481
m_7168,s_256254,14
m_7168,s_2783591,718
m_7168,s_293031,554
m_7168,s_293079,7
m_7168,s_293082,745
m_7168,s_293610,105
m_7168,s_293704,918
m_7168,s_293785,687
m_7168,s_293805,1376
m_7168,s_294228,442
m_7168,s_294294,486
m_7168,s_294960,762
m_7168,s_2951768,43
m_7168,s_295192,243
m_7168,s_295308,388
m_7168,s_2953551,108
m_7168,s_2956027,251
m_7168,s_295610,493
m_7168,s_295706,727
m_7168,s_2959694,132
m_7168,s_297009,68
m_7168,s_2999731,64
m_7168,s_3009393,48
m_7168,s_301215,1551
m_7168,s_3032986,87
m_7168,s_3033946,125
m_7168,s_306243,189
m_7168,s_3568936,23
m_7168,s_3587253,235
m_7168,s_3637,59
m_7168,s_3741135,1
m_7168,s_3741710,162
m_7168,s_3749811,74
m_7168,s_376242,14
m_7168,s_381583,574
m_7168,s_381725,464
m_7168,s_381787,102
m_7168,s_383953,31
m_7168,s_3846218,236
m_7168,s_385716,232
m_7168,s_3882870,198
m_7168,s_3886681,105
m_7168,s_390156,113
m_7168,s_3914828,5
m_7168,s_3966496,285
m_7168,s_39875,144
m_7168,s_3994800,106
m_7168,s_404977,5
m_7168,s_41948,444
m_7168,s_42761,91
m_7168,s_43369,365
m_7168,s_4371,1
m_7168,s_4386,488
m_7168,s_448230,69
m_7168,s_45040,436
m_7168,s_454017,123
m_7168,s_456529,362
m_7168,s_460419,527
m_7168,s_46295,147
m_7168,s_474939,16
m_7168,s_50078,111
m_7168,s_5014,97
m_7168,s_524841,126
m_7168,s_533833,178
m_7168,s_54082,77
m_7168,s_555648,205
m_7168,s_59928,71
m_7168,s_60293,72
m_7168,s_60681,199
m_7168,s_62317,809
m_7168,s_63306,39
m_7168,s_71210,151
m_7168,s_736490,221
m_7168,s_7452,534
m_7168,s_747466,78
m_7168,s_77146,251
m_7168,s_785633,19
m_7168,s_788134,312
m_7168,s_8426,269
m_7168,s_864378,117
m_7168,s_938918,72
m_7168,s_97734,363
m_7374,s_1140419,1
m_7374,s_1165316,83
m_7374,s_1179512,1
m_7374,s_1200129,8
m_7374,s_1207215,108
m_7374,s_1215323,192
m_7374,s_1284558,11
m_7374,s_1287946,115
m_7374,s_1380274,31
m_7374,s_1380591,161
m_7374,s_1414581,87
m_7374,s_1430117,31
m_7374,s_144464,71
m_7374,s_159160,148
m_7374,s_1595501,177
m_7374,s_162634,543
m_7374,s_164853,277
m_7374,s_1694061,706
m_7374,s_198725,65
m_7374,s_2007237,144
m_7374,s_206953,152
m_7374,s_207530,2221
m_7374,s_213191,81
m_7374,s_2334375,73
m_7374,s_259698,107
m_7374,s_2776010,26
m_7374,s_2790674,1
m_7374,s_2869038,4
m_7374,s_2875388,33
m_7374,s_2931244,44
m_7374,s_300452,1203
m_7374,s_3020132,9
m_7374,s_3058533,57
m_7374,s_3188560,7
m_7374,s_322334,502
m_7374,s_3231780,46
m_7374,s_3576959,160
m_7374,s_3594759,22
m_7374,s_3614133,15
m_7374,s_3657278,36
m_7374,s_3729972,12
m_7374,s_3755338,4
m_7374,s_3800093,55
m_7374,s_398343,292
m_7374,s_4014187,21
m_7374,s_4029116,7
m_7374,s_4064675,7
m_7374,s_445984,178
m_7374,s_471858,8
m_7374,s_513416,74
m_7374,s_51714,251
m_7374,s_525041,16
m_7374,s_525313,59
m_7374,s_54341,323
m_7374,s_54597,33
m_7374,s_54890,65
m_7374,s_552085,1
m_7374,s_559955,106
m_7374,s_560296,37
m_7374,s_56702,180
m_7374,s_569641,34
m_7374,s_57037,28
m_7374,s_592717,77
m_7374,s_59341,10
m_7374,s_648983,5
m_7374,s_66655,25
m_7374,s_67008,52
m_7374,s_673928,131
m_7374,s_756412,144
m_7374,s_7739,119
m_7374,s_78162,7
m_7374,s_784548,56
m_7374,s_801106,9
m_7374,s_805871,5
m_7374,s_82447,632
m_7374,s_91371,84
m_7374,s_94519,3
m_7374,s_94958,66
m_7374,s_97407,824
m_7523,s_1346456,135
m_7523,s_1392063,107
m_7523,s_1452940,20
m_7523,s_1671756,9
m_7523,s_1882105,1
m_7523,s_1944816,316
m_7523,s_1997293,68
m_7523,s_2257337,133
m_7523,s_2423948,151
m_7523,s_2631847,1
m_7523,s_2651838,1
m_7523,s_2691361,221
m_7523,s_2741830,44
m_7523,s_2795244,8
m_7523,s_2939231,2883
m_7523,s_2956845,5
m_7523,s_3031981,1
m_7523,s_3036726,91
m_7523,s_3081549,2
m_7523,s_3493162,1
m_7523,s_3534278,166
m_7523,s_3542509,5
m_7523,s_3622929,261
m_7523,s_3643138,30
m_7523,s_3644057,42
m_7523,s_3658709,230
m_7523,s_3726779,579
m_7523,s_3727061,57
m_7523,s_3738103,172
m_7523,s_3743937,39
m_7523,s_3759545,19
m_7523,s_3779904,78
m_7523,s_3818635,143
m_7523,s_3827392,108
m_7523,s_3833950,85
m_7523,s_3902873,106
m_7523,s_3904425,3
m_7523,s_3907298,37
m_7523,s_3931209,1
m_7523,s_3939053,14
m_7523,s_4005274,21
m_7523,s_4009954,439
m_7523,s_433337,358
m_7523,s_490562,184
m_7523,s_490980,95
m_7523,s_491277,144
m_7523,s_493201,48
m_7523,s_496413,6
m_7523,s_497803,155
m_7523,s_501724,132
m_7523,s_504009,159
m_7523,s_506583,453
m_7523,s_506597,388
m_7523,s_506646,226
m_7523,s_507000,129
m_7523,s_508287,1405
m_7523,s_509630,224
m_7523,s_510225,201
m_7523,s_510334,509
m_7523,s_512700,174
m_7523,s_514913,117
m_7523,s_515010,158
m_7523,s_515753,160
m_7523,s_517510,170
m_7523,s_517764,755
m_7523,s_517795,98
m_7523,s_522897,479
m_7523,s_525418,323
m_7523,s_525779,155
m_7523,s_528553,19
m_7523,s_540782,144
m_7523,s_542833,57
m_7523,s_570869,118
m_7523,s_572085,220
m_7523,s_621251,285
m_7523,s_627691,400
m_7523,s_643862,184
m_7523,s_792077,195
m_7523,s_819792,146
m_7523,s_856830,477
m_7601,s_101578,49
m_7601,s_1084327,277
m_7601,s_1133359,58
m_7601,s_131606,26
m_7601,s_132312,112
m_7601,s_13477,717
m_7601,s_1406801,10
m_7601,s_1420378,120
m_7601,s_197198,39
m_7601,s_2614190,33
m_7601,s_3057000,33
m_7601,s_3059703,103
m_7601,s_3060593,70
m_7601,s_3133638,2
m_7601,s_321859,17
m_7601,s_3266342,93
m_7601,s_3325857,53
m_7601,s_3378150,5
m_7601,s_3396920,11
m_7601,s_3397441,37
m_7601,s_3429680,16
m_7601,s_3439737,55
m_7601,s_3446478,4
m_7601,s_3451608,755
m_7601,s_3464975,19
m_7601,s_3493560,96
m_7601,s_3494433,110
m_7601,s_351417,230
m_7601,s_3516738,61
m_7601,s_3565858,72
m_7601,s_3569504,7
m_7601,s_3585085,3
m_7601,s_3587300,84
m_7601,s_3613093,10
m_7601,s_3613095,14
m_7601,s_3626391,6
m_7601,s_3630892,162
m_7601,s_3717274,47
m_7601,s_3754262,170
m_7601,s_3758476,7
m_7601,s_3788130,54
m_7601,s_3820232,3
m_7601,s_386442,63
m_7601,s_3865649,12
m_7601,s_3871755,12
m_7601,s_3875524,100
m_7601,s_3949513,20
m_7601,s_3955841,40
m_7601,s_4013618,8
m_7601,s_4039517,8
m_7601,s_4062827,1
m_7601,s_4062902,6
m_7601,s_415025,37
m_7601,s_416272,64
m_7601,s_417968,131
m_7601,s_44152,11
m_7601,s_444478,133
m_7601,s_447594,311
m_7601,s_449264,111
m_7601,s_463850,281
m_7601,s_49206,64
m_7601,s_51552,20
m_7601,s_53471,53
m_7601,s_553255,25
m_7601,s_577222,19
m_7601,s_586368,78
m_7601,s_594267,54
m_7601,s_594660,64
m_7601,s_61136,11
m_7601,s_61180,97
m_7601,s_638910,16
m_7601,s_677165,57
m_7601,s_69715,10
m_7601,s_710393,112
m_7601,s_751424,1
m_7601,s_757467,108
m_7601,s_765984,1
m_7601,s_771908,5
m_7601,s_850478,5
m_7601,s_9014,236
m_7601,s_927513,12
m_7800,s_1093389,41
m_7800,s_1114306,62
m_7800,s_1444403,41
m_7800,s_1462898,27
m_7800,s_1466124,127
m_7800,s_1488950,57
m_7800,s_2230096,259
m_7800,s_2248290,236
m_7800,s_3101804,57
m_7800,s_3140371,188
m_7800,s_3167757,176
m_7800,s_3257365,46
m_7800,s_3284083,34
m_7800,s_3328792,34
m_7800,s_3332885,1
m_7800,s_3382317,410
m_7800,s_3421010,242
m_7800,s_3446229,113
m_7800,s_3621982,164
m_7800,s_3716980,1
m_7800,s_3724181,1
m_7800,s_3744077,28
m_7800,s_3791261,25
m_7800,s_3812635,73
m_7800,s_3832595,34
m_7800,s_3847867,119
m_7800,s_3991685,137
m_7800,s_454451,51
m_7800,s_461325,304
m_7800,s_465792,94
m_7800,s_466068,228
m_7800,s_470182,113
m_7800,s_470352,84
m_7800,s_472478,177
m_7800,s_473565,27
m_7800,s_473743,82
m_7800,s_478200,56
m_7800,s_479486,7
m_7800,s_479529,215
m_7800,s_503249,155
m_7800,s_503457,159
m_7800,s_505087,82
m_7800,s_505726,135
m_7800,s_509650,69
m_7800,s_521874,278
m_7800,s_528544,32
m_7800,s_534067,23
m_7800,s_539726,380
m_7800,s_546469,30
m_7800,s_557771,57
m_7800,s_570408,66
m_7800,s_592650,71
m_7800,s_604425,73
m_7800,s_622845,31
m_7800,s_635423,150
m_7800,s_662370,342
m_7800,s_679110,394
m_7800,s_681760,288
m_7800,s_682074,472
m_7800,s_683053,521
m_7800,s_683217,312
m_7800,s_683671,726
m_7800,s_683674,617
m_7800,s_683678,762
m_7800,s_683821,598
m_7800,s_683832,599
m_7800,s_683985,734
m_7800,s_684235,423
m_7800,s_684245,630
m_7800,s_684547,971
m_7800,s_684555,467
m_7800,s_685058,1814
m_7800,s_685227,424
m_7800,s_694816,72
m_7800,s_696015,58
m_7800,s_696563,454
m_7800,s_696567,76
m_7800,s_698556,438
m_7800,s_709290,36
m_7800,s_710741,224
m_7800,s_712117,228
m_7800,s_735757,48
m_7800,s_739312,75
m_7800,s_766869,9
m_7800,s_769794,26
m_7800,s_774995,125
m_7800,s_809873,542
m_7800,s_991943,165
m_7800,s_992598,100
m_7973,s_10076,741
m_7973,s_1109105,108
m_7973,s_1123387,44
m_7973,s_12502,159
m_7973,s_1259378,746
m_7973,s_1366216,160
m_7973,s_1383959,63
m_7973,s_1385376,39
m_7973,s_1468504,22
m_7973,s_1472542,20
m_7973,s_1722977,32
m_7973,s_1925717,54
m_7973,s_2058371,9
m_7973,s_244573,326
m_7973,s_2699766,1
m_7973,s_2785901,80
m_7973,s_2787292,42
m_7973,s_2787507,113
m_7973,s_2787715,72
m_7973,s_2787970,116
m_7973,s_2788872,68
m_7973,s_2790610,25
m_7973,s_2791469,75
m_7973,s_2791632,30
m_7973,s_2791865,77
m_7973,s_2792578,113
m_7973,s_2792589,73
m_7973,s_2792860,59
m_7973,s_2793094,47
m_7973,s_2795177,97
m_7973,s_2796281,203
m_7973,s_2796282,74
m_7973,s_2796573,83
m_7973,s_2797278,43
m_7973,s_2797950,59
m_7973,s_2798591,33
m_7973,s_2802664,96
m_7973,s_2857432,187
m_7973,s_2880878,144
m_7973,s_322001,34
m_7973,s_3282347,99
m_7973,s_333865,58
m_7973,s_3453516,22
m_7973,s_3469779,139
m_7973,s_352300,487
m_7973,s_3585180,79
m_7973,s_3615,53
m_7973,s_3635110,42
m_7973,s_3667784,8
m_7973,s_3692437,20
m_7973,s_3730503,39
m_7973,s_3733210,66
m_7973,s_3765648,11
m_7973,s_3808238,23
m_7973,s_3814074,22
m_7973,s_3850769,229
m_7973,s_3908052,23
m_7973,s_3919309,123
m_7973,s_3954361,55
m_7973,s_3975378,16
m_7973,s_3976618,46
m_7973,s_3979707,76
m_7973,s_3985665,4
m_7973,s_3992142,117
m_7973,s_4004601,24
m_7973,s_400617,21
m_7973,s_4018080,2
m_7973,s_4049,236
m_7973,s_422648,70
m_7973,s_424875,56
m_7973,s_427911,153
m_7973,s_434585,237
m_7973,s_435019,226
m_7973,s_450099,78
m_7973,s_452079,35
m_7973,s_456015,1
m_7973,s_469951,68
m_7973,s_483939,41
m_7973,s_520795,99
m_7973,s_531049,23
m_7973,s_557505,86
m_7973,s_557861,49
m_7973,s_567196,52
m_7973,s_570673,1
m_7973,s_575882,99
m_7973,s_626070,58
m_7973,s_704001,215
m_7973,s_705350,202
m_7973,s_756481,85
m_7973,s_850218,54
m_7973,s_926517,34
m_7994,s_1038147,3
m_7994,s_1042777,111
m_7994,s_1044314,62
m_7994,s_1049799,24
m_7994,s_1052154,44
m_7994,s_1053861,37
m_7994,s_1054849,4
m_7994,s_1056282,340
m_7994,s_1056434,269
m_7994,s_1060331,276
m_7994,s_1060908,89
m_7994,s_1063147,151
m_7994,s_1074351,98
m_7994,s_1079361,92
m_7994,s_1104458,36
m_7994,s_1125470,192
m_7994,s_1127489,81
m_7994,s_1145907,39
m_7994,s_1146689,30
m_7994,s_1161707,209
m_7994,s_1166092,66
m_7994,s_1166684,44
m_7994,s_1169335,32
m_7994,s_1174342,441
m_7994,s_1176589,60
m_7994,s_1191231,199
m_7994,s_1193857,36
m_7994,s_1199333,24
m_7994,s_1200376,245
m_7994,s_1208253,256
m_7994,s_1213580,550
m_7994,s_1262132,44
m_7994,s_1367168,13
m_7994,s_1410122,172
m_7994,s_2158618,254
m_7994,s_2160008,33
m_7994,s_2689761,170
m_7994,s_2727564,129
m_7994,s_2754843,1
m_7994,s_2760310,41
m_7994,s_3340698,2
m_7994,s_3360304,7
m_7994,s_3363840,1
m_7994,s_3364315,3
m_7994,s_3478840,24
m_7994,s_3578330,17
m_7994,s_3623428,2
m_7994,s_3638516,63
m_7994,s_3672561,57
m_7994,s_3684387,1
m_7994,s_3698140,7
m_7994,s_3796820,6
m_7994,s_3819997,224
m_7994,s_3880708,1
m_7994,s_3885650,40
m_7994,s_3949488,35
m_7994,s_3997506,88
m_7994,s_3999022,46
m_7994,s_4011270,27
m_7994,s_4031362,22
m_7994,s_426248,43
m_7994,s_940890,224
m_8093,s_12040,242
m_8093,s_12797,901
m_8093,s_134643,3
m_8093,s_1354818,66
m_8093,s_135549,77
m_8093,s_1386414,212
m_8093,s_145756,64
m_8093,s_1751580,60
m_8093,s_184857,81
m_8093,s_1936224,151
m_8093,s_2125432,7
m_8093,s_223664,465
m_8093,s_238899,168
m_8093,s_240039,133
m_8093,s_2451532,29
m_8093,s_253266,58
m_8093,s_2613979,88
m_8093,s_267059,45
m_8093,s_271810,194
m_8093,s_2736908,123
m_8093,s_2906039,3
m_8093,s_305060,82
m_8093,s_3069552,31
m_8093,s_311295,321
m_8093,s_3210888,452
m_8093,s_3262310,16
m_8093,s_3315210,196
m_8093,s_3466783,80
m_8093,s_3490166,292
m_8093,s_3602466,84
m_8093,s_3676611,122
m_8093,s_3707099,21
m_8093,s_3717353,27
m_8093,s_3721601,95
m_8093,s_3729393,48
m_8093,s_3729549,79
m_8093,s_3739839,16
m_8093,s_3758036,229
m_8093,s_3777939,62
m_8093,s_3780157,78
m_8093,s_3788705,406
m_8093,s_3813492,3
m_8093,s_3814886,63
m_8093,s_3842,140
m_8093,s_3860213,97
m_8093,s_388662,462
m_8093,s_3887410,79
m_8093,s_3909934,103
m_8093,s_3920024,133
m_8093,s_3925877,5
m_8093,s_3944900,28
m_8093,s_3991722,101
m_8093,s_3998595,198
m_8093,s_3999650,80
m_8093,s_3999835,167
m_8093,s_4006108,36
m_8093,s_4017812,10
m_8093,s_4024049,1
m_8093,s_406879,117
m_8093,s_414011,127
m_8093,s_42570,5
m_8093,s_44395,233
m_8093,s_451138,87
m_8093,s_46291,103
m_8093,s_463878,84
m_8093,s_500941,53
m_8093,s_502482,1
m_8093,s_535568,217
m_8093,s_543026,100
m_8093,s_545051,148
m_8093,s_581105,25
m_8093,s_60143,27
m_8093,s_612830,8
m_8093,s_61504,92
m_8093,s_62158,113
m_8093,s_677067,6
m_8093,s_70250,59
m_8093,s_76356,38
m_822,s_1017,539
m_822,s_110658,70
m_822,s_119920,2
m_822,s_1211554,9
m_822,s_1305498,143
m_822,s_134112,301
m_822,s_1374635,57
m_822,s_1385338,121
m_822,s_1413453,74
m_822,s_146097,96
m_822,s_156588,128
m_822,s_160207,1539
m_822,s_1640529,2
m_822,s_1807554,277
m_822,s_1910814,31
m_822,s_1921512,13
m_822,s_198151,98
m_822,s_1994554,42
m_822,s_2040094,64
m_822,s_208751,416
m_822,s_22541,277
m_822,s_2254815,48
m_822,s_22631,119
m_822,s_257107,22
m_822,s_2647298,121
m_822,s_2648399,210
m_822,s_2703727,211
m_822,s_2863258,146
m_822,s_2868188,210
m_822,s_2901100,13
m_822,s_292455,309
m_822,s_2969746,1
m_822,s_299152,181
m_822,s_299826,467
m_822,s_3056441,41
m_822,s_327181,42
m_822,s_3340511,19
m_822,s_3391898,9
m_822,s_3513254,1
m_822,s_351528,432
m_822,s_3752564,44
m_822,s_3769092,2
m_822,s_382274,87
m_822,s_3883760,340
m_822,s_3903348,58
m_822,s_391388,346
m_822,s_392638,10
m_822,s_392702,155
m_822,s_394573,110
m_822,s_3954787,5
m_822,s_3962311,29
m_822,s_400713,4
m_822,s_4040919,11
m_822,s_404736,50
m_822,s_404849,29
m_822,s_421054,911
m_822,s_436754,47
m_822,s_451956,212
m_822,s_456959,20
m_822,s_46515,662
m_822,s_466889,173
m_822,s_475817,194
m_822,s_47582,166
m_822,s_476230,74
m_822,s_51489,44
m_822,s_519949,155
m_822,s_534662,7
m_822,s_53617,85
m_822,s_541078,315
m_822,s_57570,27
m_822,s_57676,72
m_822,s_57921,110
m_822,s_59037,11
m_822,s_62750,55
m_822,s_63962,100
m_822,s_67448,43
m_822,s_687474,205
m_822,s_700668,175
m_822,s_70437,83
m_822,s_72659,161
m_822,s_73212,162
m_822,s_8350,272
m_822,s_841876,133
m_822,s_88210,119
m_822,s_909,371
m_822,s_935,81
m_8344,s_1070782,295
m_8344,s_1088638,394
m_8344,s_1115648,70
m_8344,s_1120695,43
m_8344,s_1191698,159
m_8344,s_1210697,4
m_8344,s_1222901,196
m_8344,s_1309875,68
m_8344,s_1324191,54
m_8344,s_1326093,173
m_8344,s_1379641,207
m_8344,s_1444862,51
m_8344,s_1510988,52
m_8344,s_154372,179
m_8344,s_1746584,383
m_8344,s_1888180,73
m_8344,s_190451,302
m_8344,s_1928157,48
m_8344,s_1935511,76
m_8344,s_1966655,23
m_8344,s_2007223,67
m_8344,s_203033,110
m_8344,s_2089344,54
m_8344,s_209855,153
m_8344,s_2107693,3
m_8344,s_214475,245
m_8344,s_2171599,366
m_8344,s_2268305,108
m_8344,s_2432851,89
m_8344,s_25324,7
m_8344,s_2553711,18
m_8344,s_2615253,364
m_8344,s_2811108,182
m_8344,s_2907010,1
